Value,Below normal - severe concern,Below normal - moderate concern,Below normal - mild concern,No concern,Above normal - mild concern,Above normal - moderate concern,Above normal - severe concern
159,0.0,0.0,1.63202784619898e-14,0.40769279654607615,0.5049674687715326,0.08592289471483361,0.0014168399675412728
160,0.0,0.0,5.662137425588298e-15,0.3835736535901332,0.5179108958918006,0.09674911028501332,0.0017663402330472258
161,0.0,0.0,1.887379141862766e-15,0.3598975017308562,0.5293986553480903,0.1085112321766257,0.0021926107444259183
162,0.0,0.0,6.661338147750939e-16,0.336747144529965,0.5393161640331159,0.12122658115977407,0.002710110277144417
163,0.0,0.0,2.220446049250313e-16,0.3141994776367776,0.5475618534486264,0.13490321098180752,0.003335457932788322
164,0.0,0.0,1.1102230246251565e-16,0.29232473973103745,0.5540488572047668,0.14953876824772971,0.004087634816465834
165,0.0,0.0,0.0,0.2711858856714203,0.5587065011912462,0.16511943350438474,0.004988179632948689
166,0.0,0.0,0.0,0.2508380905129908,0.5614815616900901,0.18161897580583927,0.006061371991079827
167,0.0,0.0,0.0,0.2313283897792867,0.5623392608377606,0.19899795305985296,0.00733439632309962
168,0.0,0.0,0.0,0.21269545805618595,0.5612639739086569,0.21720308951761097,0.008837478517546179
169,0.0,0.0,0.0,0.19496952471840112,0.5582596287770863,0.2361668598259157,0.010603986678596815
170,0.0,0.0,0.0,0.17817242250267729,0.5533497844841104,0.2558073061011156,0.012670486912096634
171,0.0,0.0,0.0,0.16231776179257817,0.5465773829241969,0.2760281105314361,0.015076744751788804
172,0.0,0.0,0.0,0.14741122095390824,0.5380041750852219,0.29671894113027447,0.01786566283059535
173,0.0,0.0,0.0,0.13345094091847776,0.5277098308162756,0.31775608254513416,0.021083145720112422
174,0.0,0.0,0.0,0.12042801050200591,0.5157907485411651,0.3390033574073984,0.024777883549430585
175,0.0,0.0,0.0,0.10832702768734459,0.5023585884572737,0.3603133367502118,0.029001047105169857
176,0.0,0.0,0.0,0.0971267213175433,0.4875385593390843,0.3815288307145828,0.033805888628789575
177,0.0,0.0,0.0,0.08680061731870514,0.47146749489497525,0.40248464331663536,0.03924724446968424
178,0.0,0.0,0.0,0.07731773368893446,0.4542917605171848,0.4230095676839803,0.04538093810990044
179,0.0,0.0,0.0,0.0686432890122941,0.43616503505888027,0.44292859111407856,0.05226308481474707
180,0.0,0.0,0.0,0.060739410139755146,0.41724601484507895,0.46206527278738785,0.05994930222777808
181,0.0,0.0,0.0,0.053565825868086336,0.39769608839273396,0.4802442511977416,0.06849383454143809
182,0.0,0.0,0.0,0.04708053488204167,0.37767703024142496,0.4972938335385697,0.07794860133796366
183,0.0,0.0,0.0,0.04124043784136888,0.3573487608885926,0.5130486155779967,0.0883621856920418
184,0.0,0.0,0.0,0.03600192522784451,0.3368672171379138,0.5273520781092893,0.0997787795249524
185,0.0,0.0,0.0,0.03132141435635427,0.3163823733070712,0.5400591049801219,0.11223710735645265
186,0.0,0.0,0.0,0.02715583073963579,0.2960364488435636,0.551038368049336,0.12576935236746462
187,0.0,0.0,0.0,0.02346303072611644,0.2759623321412199,0.5601745262153424,0.1404001109173213
188,0.0,0.0,0.0,0.020202163958907504,0.25628224394021637,0.5673701888845109,0.15614540321636522
189,0.0,0.0,0.0,0.017333975694170056,0.23710665685322907,0.5725475988357203,0.17301176861688067
190,0.0,0.0,0.0,0.014821050340056097,0.21853348052313326,0.5756499952817052,0.1909954738551054
191,0.0,0.0,0.0,0.012627998713297561,0.2006475149166751,0.5766426248828358,0.2100818614871915
