Value,Below normal - severe concern,Below normal - moderate concern,Below normal - mild concern,No concern,Above normal - mild concern,Above normal - moderate concern,Above normal - severe concern
65,1.617314737689668e-08,0.0007569865325600666,0.0983968396041418,0.9008452732763229,7.8491544849989e-07,6.462551901914864e-08,3.4872860324622617e-08
66,4.7934587410480844e-09,0.0003643851217789429,0.06846605909275827,0.9311678462559831,1.5417061295164492e-06,1.1262264930619803e-07,5.0407242029851546e-08
67,1.3611664018142733e-09,0.00016850673095303303,0.04604533449796022,0.953782927575751,2.964913292646255e-06,1.923721083351768e-07,7.254876840301366e-08
68,3.702981254960491e-10,7.48458082807657e-05,0.029918012702049412,0.9700011260785988,5.5881011495175055e-06,3.229715235398063e-07,1.0396809987996921e-07
69,9.650336085798017e-11,3.1924975321118154e-05,0.01877359038522408,0.9811834730315329,1.032913837991203e-05,5.340172918217165e-07,1.4835574682097693e-07
70,2.4091284522853584e-11,1.307477726297801e-05,0.01137290535310087,0.9885942036135513,1.873458306274911e-05,8.708617794061474e-07,2.1078715133435634e-07
71,5.760725230175012e-12,5.140601339270745e-06,0.006649040353367219,0.993310761783773,3.3356805261551366e-05,1.4022415181882814e-06,2.9820898009965557e-07
72,1.319389042464536e-12,1.9400425421700618e-06,0.0037503861410379535,0.996186701092371,5.832142080879384e-05,2.2312185467723264e-06,4.2008337395084387e-07
73,2.894351425197783e-13,7.027062933762096e-07,0.0020403291725601402,0.9978547091161736,0.00010015907482813246,3.5106930352238983e-06,5.892368200827099e-07
74,6.084022174945858e-14,2.442611047870358e-07,0.001070337346329664,0.998754138207399,0.00016899207047749756,5.465142118294607e-06,8.229725098786011e-07
75,1.2212453270876722e-14,8.147226071564262e-08,0.0005412983566676077,0.9991688752117803,0.00028017971163707975,8.420727724807807e-06,1.1445199172930452e-06
76,2.3314683517128287e-15,2.6073614378674392e-08,0.00026385016667451744,0.9992651604377765,0.00045653190639357384,1.2846502229837554e-05,1.5849133088928033e-06
77,4.440892098500626e-16,8.005588747472814e-09,0.00012393686827072425,0.9991232671812214,0.0007311924060621202,1.9410126428376e-05,2.1854124282099452e-06
78,1.1102230246251565e-16,2.358052864082083e-09,5.6090842172840105e-05,0.9987605901998152,0.0011512637034687548,2.9052292348475387e-05,3.000604141775848e-06
79,0.0,6.662734808315918e-10,2.4454832765363754e-05,0.9981461697739789,0.001782187479076309,4.3084894070675794e-05,4.102353835288149e-06
80,0.0,1.805772198437694e-10,1.0269709574406427e-05,0.9972080252246287,0.0027128011982769647,6.331887673668845e-05,5.5848102060399455e-06
81,0.0,4.6941894815688556e-11,4.153531889539153e-06,0.9958351871469613,0.004060860006801594,9.222856027293423e-05,7.57070713278302e-06
82,0.0,1.1703638058691013e-11,1.6176821606705971e-06,0.9938763568050476,0.005978646251060774,0.00013315999831469574,1.0219251712628791e-05
83,0.0,2.798539178172632e-12,6.066525529702105e-07,0.9911369680947435,0.008658097826437798,0.0001905914851139369,1.3735938353213798e-05
84,0.0,6.417089082333405e-13,2.190367919263636e-07,0.987376249595425,0.012334692156484688,0.00027045452588551856,1.838468477114627e-05
85,0.0,1.411093464298574e-13,7.613546282314587e-08,0.9823057416976537,0.017289156146347396,0.0003805232740610557,2.4502746333873463e-05
86,0.0,2.9753977059954195e-14,2.547509048156371e-08,0.9755906028481602,0.02384597332176686,0.0005308794254955408,3.251892945707427e-05
87,0.0,5.995204332975845e-15,8.204878554352035e-09,0.9668548880795238,0.032367670378056136,0.0007344576462133988,4.2975691322115454e-05
88,0.0,1.2212453270876722e-15,2.543476429472946e-09,0.9556917427244468,0.043244025350421614,0.00100767360161808,5.6555780035820166e-05
89,0.0,2.220446049250313e-16,7.588505379629851e-10,0.9416790786358028,0.056875674091146876,0.0013711323802945707,7.411413390494645e-05
90,0.0,0.0,2.178882629877421e-10,0.9244007712977144,0.07365210322300589,0.001850409443974138,9.671581741739612e-05
91,0.0,0.0,6.02057292908853e-11,0.9034727520319046,0.09392467794045313,0.002476889146710103,0.00012568082072640397
